Timestamp,Tx_Packet,Rx_Packet,Dropped,BW_Utilization
2021-03-13 17:59:21,16,17,0,1756.0
2021-03-13 17:59:22,11,15,0,2044.0
2021-04-03 09:16:07,18,15,0,2018.0
2021-04-03 09:16:08,21,20,0,3196.0
2021-04-03 09:19:52,32,34,0,4524.0
2021-04-03 09:21:00,32,34,0,4524.0
2021-04-03 09:22:57,27,31,0,3740.0
2021-04-03 09:57:32,28,32,0,3860.0
2021-04-03 09:58:12,18446744073709551554,18446744073709551550,36893488147419103230,3.6893488147419095e+19
2021-04-03 09:58:49,20,20,0,2310.0
2021-04-03 09:58:50,15,16,0,2514.0
2021-04-03 10:00:53,5,94,0,30586.0
2021-04-03 10:00:54,0,186,0,63612.0
2021-04-03 10:00:55,1,185,0,63048.0
2021-04-03 10:00:56,1,182,0,62022.0
2021-04-03 10:00:57,1,180,0,61338.0
2021-04-03 10:00:58,1,181,0,61680.0
2021-04-03 10:00:59,1,186,0,63390.0
2021-04-03 10:01:00,0,180,0,61560.0
2021-04-03 10:01:01,1,200,0,68178.0
2021-04-03 10:01:02,1,180,0,61338.0
2021-04-03 10:01:03,1,183,0,62364.0
2021-04-03 10:01:04,1,183,0,62364.0
2021-04-03 10:01:05,0,193,0,66006.0
2021-04-03 10:01:06,1,188,0,64074.0
2021-04-03 10:01:07,1,185,0,63048.0
2021-04-03 10:01:08,1,181,0,61680.0
2021-04-03 10:01:09,0,177,0,60534.0
2021-04-03 10:01:10,1,182,0,62022.0
2021-04-03 10:01:11,1,186,0,63390.0
2021-04-03 10:01:12,1,184,0,62706.0
2021-04-03 10:01:13,65,185,0,107416.0
2021-04-03 10:01:14,156,190,0,187908.0
2021-04-03 10:01:15,152,200,0,187892.0
2021-04-03 10:01:16,193,195,0,218048.0
2021-04-03 10:01:17,180,209,0,213034.0
2021-04-03 10:01:19,165,195,0,195984.0
2021-04-03 10:01:20,170,195,0,198914.0
2021-04-03 10:01:21,155,190,0,187846.0
2021-04-03 10:01:22,169,212,0,204666.0
2021-04-03 10:01:23,169,193,0,198452.0
2021-04-03 10:01:24,169,204,0,203382.0
2021-04-03 10:01:25,188,182,0,204629.0
2021-04-03 10:01:26,6,191,0,65370.0
2021-04-03 10:01:27,1,186,0,63390.0
2021-04-03 10:01:28,1,194,0,66126.0
2021-04-03 10:01:29,0,181,0,61902.0
2021-04-03 10:01:30,1,182,0,62022.0
2021-04-03 10:01:31,0,184,0,62928.0
2021-04-03 10:01:32,1,183,0,62364.0
2021-04-03 10:01:33,1,185,0,63048.0
2021-04-03 10:01:34,1,185,0,63048.0
2021-04-03 10:01:35,1,183,0,62364.0
2021-04-03 10:01:36,1,184,0,62706.0
2021-04-03 10:01:37,0,186,0,63612.0
2021-04-03 10:01:38,1,185,0,63048.0
2021-04-03 10:01:39,1,183,0,62364.0
2021-04-03 10:01:40,1,182,0,62022.0
2021-04-03 10:01:41,1,190,0,64758.0
2021-04-03 10:01:42,0,183,0,62304.0
2021-04-03 10:01:43,1,181,0,61962.0
2021-04-03 10:01:44,1,182,0,62022.0
2021-04-03 10:01:45,1,184,0,62706.0
2021-04-03 10:01:46,1,183,0,62364.0
2021-04-03 10:01:47,0,178,0,60876.0
2021-04-03 10:01:48,1,182,0,62022.0
2021-04-03 10:01:49,1,184,0,62706.0
2021-04-03 10:01:50,1,181,0,61680.0
2021-04-03 10:01:51,1,183,0,62364.0
2021-04-03 10:01:52,1,185,0,63048.0
2021-04-03 10:01:53,0,181,0,61902.0
2021-04-03 10:01:54,135,213,0,175376.0
2021-04-03 10:01:55,171,177,0,192820.0
2021-04-03 10:01:57,195,204,0,222382.0
2021-04-03 10:01:58,185,193,0,212228.0
2021-04-03 10:01:59,161,195,0,192832.0
2021-04-03 10:02:00,196,199,0,223674.0
2021-04-03 10:02:01,192,186,0,212004.0
2021-04-03 10:02:02,177,188,0,202762.0
2021-04-03 10:02:03,167,201,0,201064.0
2021-04-03 10:02:04,196,200,0,222564.0
2021-04-03 10:02:05,108,194,0,151452.0
2021-04-03 10:02:06,165,205,0,199120.0
2021-04-03 10:02:07,162,184,0,189132.0
2021-04-03 10:02:08,169,192,0,199278.0
2021-04-03 10:02:09,195,184,0,215862.0
2021-04-03 10:02:10,210,199,0,233254.0
2021-04-03 10:02:11,187,187,0,210584.0
2021-04-03 10:02:13,168,198,0,198364.0
2021-04-03 10:02:14,192,206,0,221748.0
2021-04-03 10:02:15,185,185,0,206588.0
2021-04-03 10:02:16,174,201,0,207306.0
2021-04-03 10:02:17,15,176,0,60974.0
2021-04-03 10:02:18,0,183,0,62586.0
2021-04-03 10:02:19,1,180,0,61338.0
2021-04-03 10:02:20,1,184,0,62706.0
2021-04-03 10:02:21,1,182,0,62022.0
2021-04-03 10:02:22,0,181,0,61902.0
2021-04-03 10:02:23,1,182,0,62022.0
2021-04-03 10:02:24,1,184,0,62706.0
2021-04-03 10:02:25,1,183,0,62364.0
2021-04-03 10:02:26,1,183,0,62364.0
2021-04-03 10:02:27,1,184,0,62706.0
2021-04-03 10:02:28,0,183,0,62304.0
2021-04-03 10:02:29,1,175,0,59910.0
2021-04-03 10:02:30,13,190,0,69918.0
2021-04-03 10:02:31,176,199,0,205014.0
2021-04-03 10:02:32,174,192,0,202776.0
2021-04-03 10:02:33,163,199,0,193498.0
2021-04-03 10:02:34,183,192,0,209142.0
2021-04-03 10:02:35,163,195,0,195576.0
2021-04-03 10:02:36,151,184,0,182642.0
2021-04-03 10:02:37,165,199,0,195616.0
2021-04-03 10:02:38,195,195,0,219624.0
2021-04-03 10:02:40,188,211,0,224378.0
2021-04-03 10:02:41,203,194,0,220946.0
2021-04-03 10:02:42,209,203,0,234844.0
2021-04-03 10:02:43,205,196,0,227562.0
2021-04-03 10:02:44,182,194,0,209764.0
2021-04-03 10:02:45,183,192,0,208858.0
2021-04-03 10:02:46,202,189,0,223814.0
2021-04-03 10:02:47,187,184,0,209274.0
2021-04-03 10:02:48,209,204,0,233734.0
2021-04-03 10:02:49,156,208,0,195232.0
2021-04-03 10:02:50,113,165,0,143296.0
2021-04-03 10:02:51,237,217,0,261412.0
2021-04-03 10:02:52,241,193,0,253452.0
2021-04-03 10:02:53,230,193,0,248698.0
2021-04-03 10:02:55,249,199,0,261808.0
2021-04-03 10:02:56,301,206,0,306914.0
2021-04-03 10:02:57,282,188,0,287680.0
2021-04-03 10:02:58,230,198,0,246088.0
2021-04-03 10:02:59,18,174,0,60400.0
2021-04-03 10:03:00,1,189,0,64416.0
2021-04-03 10:03:01,1,186,0,63390.0
2021-04-03 10:03:02,1,185,0,63048.0
2021-04-03 10:03:03,0,188,0,64014.0
2021-04-03 10:03:04,1,186,0,63672.0
2021-04-03 10:03:05,1,186,0,63390.0
2021-04-03 10:03:06,1,187,0,63732.0
2021-04-03 10:03:07,1,184,0,62706.0
2021-04-03 10:03:08,1,187,0,63732.0
2021-04-03 10:03:09,0,184,0,62928.0
2021-04-03 10:03:10,1,185,0,63048.0
2021-04-03 10:03:11,1,189,0,64416.0
2021-04-03 10:03:12,1,188,0,64074.0
2021-04-03 10:03:13,0,181,0,61902.0
2021-04-03 10:03:14,1,190,0,64758.0
2021-04-03 10:03:15,1,187,0,63732.0
2021-04-03 10:03:16,1,187,0,63732.0
2021-04-03 10:03:17,1,188,0,64038.0
2021-04-03 10:03:18,1,194,0,66126.0
2021-04-03 10:03:19,1,185,0,63048.0
2021-04-03 10:03:20,1,188,0,64074.0
2021-04-03 10:03:21,1,186,0,63390.0
2021-04-03 10:03:22,0,190,0,64698.0
2021-04-03 10:03:23,1,185,0,63330.0
2021-04-03 10:03:24,1,192,0,65442.0
2021-04-03 10:03:25,1,189,0,64416.0
2021-04-03 10:03:26,1,188,0,64074.0
2021-04-03 10:03:27,0,187,0,63954.0
2021-04-03 10:03:28,132,201,0,168182.0
2021-04-03 10:03:29,228,199,0,245986.0
2021-04-03 10:03:30,269,212,0,283750.0
2021-04-03 10:03:31,266,193,0,273878.0
2021-04-03 10:03:32,281,200,0,291724.0
2021-04-03 10:03:33,274,207,0,285252.0
2021-04-03 10:03:34,261,198,0,272374.0
2021-04-03 10:03:35,264,196,0,275064.0
2021-04-03 10:03:36,262,196,0,271752.0
2021-04-03 10:03:37,281,194,0,288502.0
2021-04-03 10:03:38,272,200,0,281000.0
2021-04-03 10:03:39,278,196,0,285812.0
2021-04-03 10:03:41,259,200,0,273218.0
2021-04-03 10:03:42,277,197,0,283188.0
2021-04-03 10:03:43,246,202,0,264384.0
2021-04-03 10:03:44,254,205,0,268526.0
2021-04-03 10:03:45,245,190,0,257314.0
2021-04-03 10:03:46,264,205,0,276406.0
2021-04-03 10:03:47,255,191,0,268440.0
2021-04-03 10:03:48,277,205,0,287376.0
2021-04-03 10:03:49,285,199,0,290176.0
2021-04-03 10:03:50,246,204,0,265068.0
2021-04-03 10:03:51,310,202,0,314532.0
2021-04-03 10:03:52,293,197,0,298984.0
2021-04-03 10:03:53,297,204,0,304246.0
2021-04-03 10:03:54,120,197,0,157632.0
2021-04-03 10:03:55,14,179,0,61872.0
